X,Y,id
"136.825414679244","-4.10617393557862","848"
"136.034657527923","-4.10355865400862","37"
"123.236503497439","-4.09736645479802","2155"
"137.764837668024","-4.07161225999778","786"
"121.760338517709","-4.05505586253798","3565"
"136.149825791028","-4.01592530450915","3212"
"121.920733304299","-4.00034542600054","1900"
"139.919524947319","-3.99702066746977","8160"
"140.314493213591","-3.97926479203647","9343"
"119.646895728455","-3.96769406692761","7078"
"140.560528347705","-3.96337422563994","2598"
"121.75284544646","-3.96205858313704","9358"
"140.463260059304","-3.94752276806128","3229"
"140.418778035078","-3.94064635564473","9946"
"137.048353063943","-3.9357722495896","5861"
"138.258710972633","-3.93475895376264","7150"
"122.634775784075","-3.92084090638269","2051"
"140.883462344412","-3.90708100748247","3234"
"139.599396728376","-3.87812293202762","1295"
"136.378532726804","-3.87732746728875","2728"
"133.424754053057","-3.85088504740696","9326"
"133.162041502413","-3.84444357051433","3916"
"138.783517623639","-3.83471651855245","6625"
"134.286408201178","-3.83180714068692","4669"
"119.910243876754","-3.82412277824358","2989"
"136.608451080853","-3.82226617824148","2913"
"138.019044977544","-3.81827980287056","9630"
"136.478025936148","-3.81667470277529","8179"
"138.232784773499","-3.79638091804486","9091"
"135.65937698516","-3.78652762824737","3593"
"126.598137147711","-3.78125385268311","6597"
"134.046309210402","-3.76478773996217","6315"
"138.10683346819","-3.76412684617696","2895"
"137.630151563344","-3.76319665400234","1235"
"130.59068962003","-3.75159108376147","1283"
"140.589592570141","-3.75074422546561","5034"
"138.066418461543","-3.74901741022524","9625"
"140.944534272139","-3.74833715673435","2223"
"139.986711638132","-3.74009342137424","7210"
"121.424689249409","-3.73511109629999","8898"
"126.73321319843","-3.72819074031037","6504"
"126.826766722007","-3.72695081622714","8047"
"137.633203472063","-3.72539641451289","625"
"136.823507911461","-3.7239963562468","9204"
"137.200995232244","-3.72268873209924","312"
"126.648721119684","-3.71971409672813","53"
"137.130386951097","-3.71712991281515","8265"
"134.425562363512","-3.71535809729829","2465"
"134.982430076587","-3.71386441870789","179"
"140.557070682866","-3.70485892250122","7568"
"138.565464777178","-3.68312942318431","3557"
"134.263021497744","-3.67955407126334","4834"
"136.609073049282","-3.67844410820896","5277"
"127.953898632816","-3.67155192078445","3215"
"136.556473969998","-3.66327628287411","5426"
"128.055975652854","-3.64953516181822","277"
"135.856969014009","-3.64419825924222","8729"
"136.152917235742","-3.64031480318556","9484"
"127.043254365896","-3.63697829501228","361"
"137.330549291816","-3.63600944458017","2333"
"127.20236268489","-3.63170563550665","6376"
"138.968837719685","-3.63075407993676","5567"
"134.583080229669","-3.62727720647786","4076"
"140.724686625288","-3.62614579099539","9223"
"139.528382337675","-3.62398008771083","4723"
"121.271414917065","-3.61921759201823","4020"
"138.427513295302","-3.61374635950682","9152"
"139.862169356431","-3.60665843823631","5822"
"137.087157775111","-3.60286123975436","2807"
"138.124944975131","-3.59060790762879","5703"
"139.960916863223","-3.5882149438645","5227"
"138.546328991889","-3.58382782969056","3795"
"120.000344565749","-3.58329811821352","2505"
"138.629236035315","-3.57608767870335","8145"
"135.872337327006","-3.57606580269459","2471"
"133.214080769012","-3.56403084214958","4158"
"137.868070291711","-3.53711835292961","4986"
"136.728369115143","-3.53476824365947","7233"
"135.24477987669","-3.53339434037645","5883"
"140.790449873663","-3.52599017880368","4800"
"126.366632674658","-3.522924782053","828"
"137.307588509103","-3.52034431413875","7158"
"121.667483641457","-3.51997399220591","4812"
"126.689903053783","-3.5058090818236","9153"
"120.334590365553","-3.49032538310991","9161"
"136.027243159045","-3.48716454670642","3080"
"137.160845666794","-3.48000610869491","1194"
"139.434419894163","-3.45882062007553","4055"
"139.832042183","-3.45634656534168","6038"
"138.421142399902","-3.44947817847509","4054"
"139.183206093187","-3.44856049676946","2059"
"121.644328617772","-3.44558046816405","6917"
"126.969988365071","-3.43978588890758","2320"
"140.364895581866","-3.43585928877513","8813"
"140.280045491107","-3.43250286961171","2556"
"136.632165267913","-3.4284268732016","2975"
"135.970641113697","-3.42635477944947","7910"
"121.263434626407","-3.42491416265841","7193"
"135.329464333013","-3.41521324859252","2673"
"134.521499906196","-3.41203530708373","4527"
"139.324912714051","-3.40689176864015","3794"
"140.127391321352","-3.40665159659386","5253"
"136.635127337057","-3.40615110948607","7585"
"133.834407339127","-3.3973957794916","872"
"132.964209085681","-3.3929192232435","4995"
"139.879710715677","-3.38981009426038","1464"
"118.879595670504","-3.38382747485804","538"
"130.620846325398","-3.37358255549049","3421"
"135.751062924414","-3.36983575411671","9038"
"135.163638570264","-3.36649474033993","4434"
"138.827446466781","-3.35875398950498","7809"
"138.722127831434","-3.3498913065385","6895"
"129.487942961399","-3.33960512357754","9817"
"133.962646000812","-3.33322288682672","4308"
"137.933724172633","-3.32377472092656","5798"
"138.211134067383","-3.32354250967904","3696"
"119.686659012603","-3.32345744280667","1266"
"134.492884939189","-3.31678527811806","6370"
"129.294664956123","-3.30995984467103","4798"
"136.694997736357","-3.30860497284118","5874"
"119.282966640798","-3.30592920376967","9910"
"137.372283134459","-3.30253723170784","8139"
"134.660538503849","-3.30153618644579","8659"
"129.646397859074","-3.29291711902977","8652"
"138.23796623995","-3.28891678887868","4393"
"132.860338309366","-3.28103339027871","6422"
"140.205998320266","-3.27453293045033","2081"
"137.088305991728","-3.27317732837093","8404"
"119.65319868637","-3.27302612805335","3985"
"137.945634637329","-3.2718507959774","5030"
"118.975894770327","-3.26558015340129","4876"
"138.205125078959","-3.25015612740333","8091"
"119.775520595899","-3.24782677718395","9361"
"119.252263941728","-3.247717617474","3909"
"138.596944904184","-3.24641510237501","2877"
"126.129905807008","-3.24627250587139","9068"
"139.54656053654","-3.245142416889","9671"
"139.849174096208","-3.24338248051703","2590"
"139.793518834627","-3.23742469409433","1880"
"126.552631824499","-3.23047463349747","1384"
"126.201673062462","-3.22935839047727","6189"
"126.458026350436","-3.2264854828187","6460"
"128.622052322057","-3.20207421505296","1388"
"128.020765462656","-3.19442119668082","4436"
"122.400924157824","-3.18915570477191","9902"
"139.36459953604","-3.18495438513673","3963"
"136.876621805852","-3.18270525264523","5863"
"119.788885750877","-3.18149298811085","6318"
"139.367206100481","-3.17259181685881","6377"
"137.889822129288","-3.15993422238643","6208"
"119.473876159157","-3.15847544828324","763"
"136.229425596514","-3.15768518882038","7064"
"139.545911225123","-3.15193242803906","3813"
"121.677357917834","-3.15174006844933","8114"
"120.246725636679","-3.14901638259994","2955"
"133.066280039792","-3.1465792747137","7089"
"119.169773431898","-3.14570113889641","3046"
"126.535797358461","-3.13985897561116","1172"
"128.39429637168","-3.12469010616343","6936"
"128.491595908824","-3.12305055843649","1895"
"126.855364572217","-3.12254490202554","2732"
"135.932272078194","-3.11903304853632","224"
"128.370730613227","-3.11282336380714","5524"
"130.183011632781","-3.10116122441093","6616"
"136.881687249867","-3.09539899286915","3755"
"130.022490870058","-3.08950458077175","2323"
"119.784574935185","-3.07502284013191","1410"
"121.818118603891","-3.07408409180732","4029"
"139.263924590548","-3.06822318755002","9723"
"119.719896852858","-3.05721849933423","5082"
"132.999047857673","-3.0425242758746","3454"
"136.91801303917","-3.04015423403064","4597"
"133.519650990201","-3.03519280650278","6696"
"136.356101662762","-3.02967520314809","8464"
"133.152029895963","-3.02475417496515","5127"
"133.473987861151","-3.01266770395131","965"
"128.801639297616","-2.99201855751039","2911"
"132.615174686662","-2.98250528519071","7526"
"128.233297316218","-2.9815756640856","164"
"140.455794941683","-2.98070054369509","9414"
"136.213120773605","-2.97645885619119","959"
"137.815773890053","-2.9651877087457","6280"
"140.562297792609","-2.95783330576239","5715"
"129.080781731792","-2.93974227008965","231"
"132.738292185936","-2.9380943235941","998"
"136.992485960759","-2.93668521994692","4638"
"128.900048579279","-2.93598231613095","5312"
"139.556078170571","-2.92419225626759","1653"
"140.226493819334","-2.90018332270216","3297"
"137.005443160773","-2.8936440993956","4963"
"119.445024696533","-2.888638882978","4560"
"136.157090910217","-2.88163516433133","2020"
"128.210723198817","-2.86917789834126","9195"
"133.25255598567","-2.8680747539467","881"
"119.732037559286","-2.86279473978539","2750"
"132.106329596334","-2.84257272635017","510"
"136.806550537777","-2.82613147988383","6134"
"139.3815731245","-2.79976152647322","2062"
"140.67964194472","-2.79533601484513","1273"
"138.327232055915","-2.79333374445667","9197"
"137.216257668956","-2.77598625116451","2331"
"137.56692263687","-2.77330828864655","3761"
"139.147260221582","-2.77291666537178","5460"
"121.464726259309","-2.75912961324099","8522"
"137.917610993453","-2.74132792184605","7870"
"138.67914370182","-2.73319118512507","5296"
"139.576360661615","-2.7252110797275","5204"
"137.99059023645","-2.70777135826154","8583"
"134.532325033074","-2.70469703573957","6542"
"138.312913405529","-2.68434284804397","2181"
"120.00058668123","-2.65223828396961","7047"
"121.861736682702","-2.63498793634415","8942"
"137.853094066038","-2.63411820379201","8300"
"121.457777044975","-2.63325839256072","7021"
"136.296596610345","-2.63228542053571","2046"
"136.403272810992","-2.61342825690849","4190"
"133.497649075445","-2.5992106021875","4987"
"137.411632323073","-2.59903779475837","5066"
"137.414545578815","-2.59745542772578","8546"
"121.046019680764","-2.59425202281255","9991"
"138.872254397223","-2.59137093671933","4404"
"121.725501234994","-2.56878341492262","9089"
"120.328272596703","-2.56626670174683","333"
"137.080402339496","-2.56010277542271","1402"
"138.725254536767","-2.54602916241589","5327"
"137.303435575691","-2.53792107269931","446"
"133.156041750926","-2.53435739937441","9605"
"134.049605416357","-2.52007035386367","2602"
"136.350305453934","-2.50852304889952","7621"
"133.845794607036","-2.50037171708101","6221"
"139.578759071674","-2.49319621803102","8564"
"119.443323414844","-2.48553624610082","9731"
"133.11812965466","-2.48062611230517","8303"
"139.405849712494","-2.46208949763218","8419"
"121.590922963524","-2.44343818522401","6062"
"138.320112100793","-2.43332460104943","1443"
"120.715148679568","-2.40697525560353","7702"
"103.007808400737","-2.30855271253762","6613"
"101.246759436099","-2.30840103647859","6905"
"101.44490171784","-2.17900371974582","9844"
"102.657069183896","-2.17170861446095","1643"
"101.43662813578","-2.16685047676805","8515"
"102.349625227023","-2.12862883745083","6514"
"102.235030945422","-2.10754735542605","3087"
"102.93125518358","-2.06941329208973","5918"
"102.384131727397","-1.97957015004232","6716"
"102.025005926882","-1.95208634490882","2395"
"101.525667571701","-1.94122802765133","4593"
"101.345302253596","-1.85840101579419","28"
"101.169742814479","-1.81066706283463","7571"
"101.530501893548","-1.78115568758489","9376"
"101.59369135777","-1.74161994810208","7551"
"102.338455375615","-1.73640044932125","2278"
"102.118075813948","-1.69312037350636","109"
"102.5674456455","-1.62789684696185","7035"
"102.268360667611","-1.59951692676469","7696"
"102.932471397037","-1.52629471213123","6624"
"102.536303126688","-1.52061600152717","6670"
"102.454918596816","-1.50890321321265","5638"
"102.242531223837","-1.46523421568645","3086"
"101.191938457594","-1.4628771348718","9110"
"100.978752891333","-1.43278640916543","1223"
"100.767298923806","-1.40561979671622","3093"
"102.607884136144","-1.33277880469802","928"
"103.608836599829","-2.14479248928188","1925"
"104.672320045933","-2.13479922180659","9583"
"105.4271116269","-2.11836936525395","6794"
"103.346072222155","-2.08735668066623","8485"
"104.453120564762","-2.08513309161884","6463"
"103.586330438799","-2.08363519880533","9706"
"103.875831323657","-1.99010954431998","6654"
"103.265490688844","-1.96531595316867","905"
"104.297813718728","-1.95067966403519","85"
"105.830068297514","-1.94815796052143","4130"
"105.516690875484","-1.87406692165109","4728"
"103.768545760379","-1.86612664992492","3601"
"103.120691706857","-1.81715137263768","4042"
"105.515200929979","-1.80092628092308","4092"
"105.494349535003","-1.7097120180951","1611"
"103.5904023343","-1.69563973878286","4627"
"105.661294551702","-1.66772184618623","9670"
"105.623187162258","-1.63555011894277","6521"
"105.593999665252","-1.53435630150204","6468"
"104.317441768623","-1.48590543328908","8163"
"104.22393346206","-1.44867903680807","2367"
"104.136768653051","-1.39178591688653","8054"
"104.39554090329","-1.36189923656048","3983"
"103.204691868135","-1.30803614665081","5196"
"100.528710479305","-1.24310754197944","8279"
"100.556413594012","-1.08224027496868","8487"
"102.603266658829","-1.07322960316361","2432"
"102.301801678205","-1.06377224439353","2092"
"100.486160803179","-1.05218855196006","9542"
"101.214672694789","-0.917212172203961","1471"
"100.906198376554","-0.900132479929937","2780"
"102.489549461738","-0.870630551158968","9930"
"100.365904324325","-0.755824919884105","8198"
"102.539428140396","-0.730880038482951","4766"
"102.228880463962","-0.668336101329942","8320"
"101.941819161925","-0.664709935015424","306"
"101.033975423427","-0.638933473001316","4469"
"100.519372456973","-0.626703454900451","2846"
"101.26028346531","-0.600160170655329","1938"
"102.982571040921","-0.574354619170265","744"
"100.764016530539","-0.545792980161877","2593"
"102.34954318547","-0.530973651113072","6266"
"102.116251006779","-0.509545360829691","6149"
"100.485566463721","-0.509244810999178","2535"
"100.13102932894","-0.483449462322767","8171"
"102.054469170416","-0.47221126603705","7165"
"100.660700169178","-0.464103739296092","976"
"101.764193860458","-0.463676527149971","5135"
"100.39052067349","-0.457693373550285","3944"
"100.726877616509","-0.435962449707233","2174"
"101.746705252745","-0.426638106063706","4251"
"102.539070088814","-0.401530047173878","6427"
"100.135174964353","-0.367091376365863","5578"
"101.821634375226","-0.349904263670794","1473"
"100.290921066254","-0.244661454662378","9230"
"102.243665586398","-0.235846213631817","2411"
"103.504520042166","-1.20662404216574","8483"
"103.943666284472","-1.19024644701585","8207"
"103.383143991902","-1.14440551210464","321"
"103.785338955628","-1.11855350344138","8580"
"103.229158654648","-0.76605461103145","7637"
"103.327470546029","-0.741540236892376","389"
"103.324784163159","-0.648586681629979","9109"
"103.235209172865","-0.609758973897499","45"
"103.203024775973","-0.381176237193529","1970"
"103.383726260658","-0.323462117182942","8839"
"104.498047087003","-0.241229142610791","6599"
"103.400174895955","-0.21523369028256","3890"
"98.4600085904242","-0.194133730786973","5206"
"99.5751781690373","0.143357868870623","5069"
"99.5029797875872","0.379572084284291","9927"
"97.8239569534507","0.718041143583946","8033"
"97.6775691967611","0.820623931549221","3230"
"100.039513063877","0.821037892185018","8290"
"99.1849180497283","0.858592320878927","1600"
"99.3159168440872","1.00646143904424","2056"
"99.4377436642388","1.0109352289777","9690"
"97.6588310413196","1.09353415477744","9368"
"99.8566927989336","1.10549916155713","6837"
"99.304968885106","1.15956050521316","980"
"99.4902634862709","1.21705801451583","5998"
"99.1721342219168","1.28317683953958","711"
"99.2036334001613","1.31815882496983","2206"
"97.5576509205536","1.35592707287617","2885"
"97.3762018977994","1.40057148768403","9873"
"98.9772321345554","1.44633125158606","6324"
"99.5203263896512","1.44888933717323","9171"
"98.7928119550078","1.47281267776293","7149"
"99.6500584358482","1.53386524578451","5118"
"99.1038342000883","1.53634993410225","2067"
"99.1375240387035","1.56492313749283","1743"
"99.5689534485429","1.62046029560622","6728"
"99.3430424726321","1.65878263111358","6453"
"99.0609072385782","1.72473159848454","1666"
"99.812096377346","1.76134793266101","900"
"98.7675293467021","1.78348378884584","4603"
"98.6237667398432","1.84756798317591","8891"
"100.230992793782","-0.204916852130964","920"
"102.572786685857","-0.182291309696154","6117"
"100.663323997904","-0.162752877243463","1469"
"100.683196910709","-0.111102141150866","6438"
"100.691438065015","-0.096869497429338","1365"
"100.357094775104","-0.074497572804717","2947"
"102.245914088464","-0.020960890032995","7923"
"102.648322347099","0.059392948425852","2442"
"101.988134247298","0.065101977874008","4128"
"100.703733934174","0.070077053513273","288"
"101.115881359537","0.07411375494587","5175"
"102.259483508257","0.134053495572402","8688"
"101.049332030849","0.156903469219799","1111"
"100.565045528029","0.159281395420123","3919"
"100.397360988019","0.161498833104702","8877"
"100.268495918852","0.193621243325765","7873"
"100.128639518199","0.197190576983587","9639"
"101.430659891141","0.203446840299478","8627"
"103.069476151803","0.262235626772792","2528"
"102.010327132191","0.326801765089442","5797"
"102.234617325629","0.333949879783177","5533"
"102.370485240202","0.382573241561886","9418"
"102.460085245138","0.397861298160421","3456"
"102.914125291149","0.44609757914003","8246"
"101.722716114157","0.448929335620392","3281"
"101.844099135966","0.451905664414937","4123"
"102.393342247447","0.471957384925418","7908"
"101.603532359231","0.474552743814115","3720"
"100.281493803296","0.58882997932011","6560"
"102.216094081177","0.627130841715029","8310"
"100.290311992305","0.684577086963031","7300"
"102.888230276006","0.703461198775358","5555"
"102.638866400264","0.82722569371083","3245"
"103.274972430034","-0.048006562552757","4962"
"103.445499838547","-0.020299417084402","1103"
"103.526687455562","0.235974411290101","6853"
"103.443650124654","0.484610135649291","8772"
"100.597669247338","0.909122848840468","5281"
"100.602602724836","0.912888872323663","5365"
"100.148848267534","0.914335794261547","8653"
"100.405086802014","0.997066624525132","26"
"100.437652510555","1.05291732317596","7679"
"101.390332888552","1.18332654538381","2244"
"101.548311008846","1.2439758187291","3061"
"101.66278219754","1.25295374711777","5483"
"102.408445862986","1.28392739483343","3728"
"101.330278520338","1.31250422788787","2518"
"100.780097705545","1.38680259016746","2369"
"100.872582703229","1.43532867138111","9726"
"101.528849141974","1.47251491223346","4996"
"102.256874717095","1.48163757841155","6604"
"101.031614787592","1.51583044921591","543"
"101.476406916146","1.51647549604735","2203"
"101.078428851011","1.54720142640474","4807"
"100.387598071993","1.79397784650047","4512"
"101.527349356088","1.81659899484777","8208"
"100.321825531823","1.83067927992488","4893"
"100.875381744172","1.84835794856053","5067"
"101.020610673144","1.90065775954804","6626"
"104.387256992516","1.19829589124242","3937"
"110.985961393504","-2.37072310638621","6941"
"111.231175413315","-2.32576471936625","6029"
"111.896722667617","-2.28471884819623","4169"
"112.062958450172","-2.16697336732699","6512"
"110.275892739059","-2.12061864433491","9379"
"110.869141220591","-2.06582987504862","6106"
"110.915223377057","-2.00796042503356","4607"
"111.977780900968","-1.97035203791614","2704"
"106.139478470055","-1.90438278723582","6385"
"111.354010808752","-1.8700526331225","2467"
"109.922677085179","-1.83566639368905","3527"
"110.168058611816","-1.80128754668289","3876"
"111.210513091806","-1.63041659984617","990"
"111.07631661492","-1.61699189625898","5302"
"108.96615739255","-1.59583930753797","1125"
"111.332154928607","-1.53216339552426","6856"
"111.984189618256","-1.47047070715735","6726"
"110.965399444429","-1.44166368273272","2588"
"111.516348638179","-1.33726620227338","5973"
"111.560645076509","-1.2989022947051","5594"
"111.99578516915","-1.24325295605905","2638"
"110.12892128459","-1.18870974485878","6588"
"111.755865847631","-1.18579919967328","622"
"111.126046144614","-1.13941054705907","5456"
"109.564534659147","-1.13365218530004","5241"
"110.638680312746","-1.12037914697999","6994"
"110.342567363093","-1.11974476071208","2949"
"110.452200468977","-1.07802831815229","1205"
"111.042907085993","-1.06932881627182","3254"
"111.485729651602","-1.0526323547993","8078"
"110.805741847408","-0.821886152323998","7197"
"110.007260588106","-0.787063024039298","7803"
"111.335170818578","-0.772976249454302","1378"
"110.551134993385","-0.769611446810757","3977"
"110.167676000647","-0.677302570557117","3556"
"109.793143459103","-0.675761889799332","2481"
"109.576491319319","-0.645928482613328","5514"
"110.423445107905","-0.614247445263345","3013"
"109.867603026658","-0.582064930651995","3239"
"110.150377622929","-0.5027562662886","5177"
"111.196127771979","-0.485706319091321","3312"
"110.555552519034","-0.455685222494992","508"
"109.377192542702","-0.414796907151469","3951"
"109.253316445498","-0.391226437150294","7813"
"110.332844988505","-0.390147921589289","7839"
"109.20911270119","-0.366813920226207","9191"
"109.832456971612","-0.358133407530659","9920"
"110.516075485495","-0.346361715420755","9258"
"111.565084716487","-0.334399896737807","5079"
"111.593014327249","-0.291101218446443","5128"
"112.014896671844","-0.250204498938444","1455"
"109.356550071029","-0.223135695855603","1535"
"112.693439279","-2.38031748586326","6734"
"113.211430031171","-2.3609659523168","1521"
"112.352529377829","-2.33692191641325","3424"
"114.391470067889","-2.33265339853546","6392"
"113.314054465841","-2.32320694224654","5832"
"113.983207735349","-2.20950393825609","6061"
"114.557923884779","-2.09495381696502","3746"
"113.919572581509","-2.03978545553429","3279"
"114.720503112029","-2.03834132059541","2225"
"112.530748511535","-2.03705697449971","6507"
"112.67816207542","-2.01742055641353","5804"
"113.58105678894","-2.00404004641098","3576"
"114.829916554905","-1.9643164286602","1356"
"112.541096502202","-1.94720205403149","7065"
"113.026065845862","-1.93801276427763","3449"
"113.474525067978","-1.93462789506128","2961"
"114.263061875905","-1.92947232998398","8498"
"114.822694836997","-1.90131795795736","8812"
"113.582471895562","-1.90093661932946","245"
"115.037957298491","-1.77259342404722","1498"
"112.421947437724","-1.76436537646089","2185"
"114.513692585245","-1.72301021405008","9136"
"114.449465527312","-1.7174377538492","645"
"112.176758616017","-1.51080640978796","9098"
"113.241991060039","-1.42531540997817","6365"
"113.634982062472","-1.38704314062841","2102"
"113.706109565404","-1.3660718057692","9597"
"115.801437292697","-2.37243305304293","7427"
"116.384985067907","-2.36559424128114","5527"
"115.697109432355","-2.35033948388002","9160"
"116.132536303508","-2.34173400611945","2589"
"115.843619634439","-2.29517783858631","5579"
"115.502246938545","-2.27910047670559","2674"
"115.427109658984","-2.2528085601669","1554"
"115.140474468322","-2.21599848144473","5016"
"115.653056266933","-2.15532098557497","4632"
"115.350473793231","-2.12887359064365","5282"
"115.678172668834","-1.87281800344806","1057"
"116.257708322881","-1.81622169217729","3310"
"115.888439099585","-1.73853684100237","6884"
"115.790307308236","-1.67873712931504","4506"
"116.368664513157","-1.59546348445218","8394"
"116.414682082112","-1.4965509250851","6944"
"115.937148953661","-1.40774599368262","1923"
"116.097741425626","-1.37587540982224","5819"
"115.918476798566","-1.35142940034649","8275"
"114.737758389738","-1.28532214869813","294"
"113.234136940667","-1.26410749596414","3620"
"113.389275448004","-1.25810986058156","4163"
"113.384441681039","-1.23377582749242","3045"
"114.45023178387","-1.19073497943572","1579"
"113.055207387511","-1.09082596404693","7346"
"113.665471583547","-1.05855574215371","997"
"113.799749689197","-0.962495413232659","3221"
"113.290626652598","-0.952016361665699","8747"
"114.605447510594","-0.940956594471231","1101"
"113.16415733959","-0.939164266317789","9411"
"113.74129021647","-0.931365689075221","340"
"115.072580807858","-0.902861124641163","5571"
"114.600657271716","-0.884494991750444","3552"
"114.893473042347","-0.883877111639322","4058"
"113.895876305347","-0.873926639302908","8214"
"113.691880215","-0.835855028486719","7497"
"112.746587341333","-0.823828441529315","9866"
"112.546044648542","-0.789989498916214","2199"
"113.600156441267","-0.702705628661761","7698"
"113.382952295812","-0.695457172110764","3374"
"112.737019200476","-0.688696772238188","6776"
"114.463304399279","-0.681463664416526","7350"
"115.069741980008","-0.639964815523797","5759"
"114.3707969761","-0.555209670689692","1564"
"112.476073910283","-0.542005646343455","4998"
"114.187952458239","-0.539729761719059","9049"
"112.943421045645","-0.538383594427273","8715"
"112.136057541323","-0.538116592007043","4108"
"113.500051040923","-0.53571067710601","5386"
"112.669229262421","-0.526475302493168","80"
"112.554561841656","-0.481044226409892","9857"
"114.563472444598","-0.478041131992597","6547"
"113.956247199848","-0.476946753290008","8587"
"114.332219511022","-0.473131107914242","1452"
"113.085517115223","-0.472735738063818","6736"
"112.672673114573","-0.469999009346736","5432"
"112.593655558058","-0.424319736566531","2299"
"113.574743061643","-0.423248036967266","4369"
"113.750731363162","-0.381208930247908","8072"
"113.270086325024","-0.333506983260634","5978"
"113.894826324375","-0.32508527386625","2449"
"112.51051319263","-0.296290508100412","4582"
"112.295419211927","-0.263966891658697","2122"
"112.114548978453","-0.217512584038502","5019"
"115.386263332087","-1.29694480335996","7023"
"116.535494821329","-1.23814769366106","2940"
"115.178194955033","-1.20137320111229","1418"
"116.630688755082","-1.10525434790981","3220"
"115.451164248431","-1.09857697434785","4091"
"117.044886981849","-1.07630949338835","2917"
"115.823226855035","-1.0656776640929","4906"
"115.532310886938","-1.01723230242879","6508"
"115.656469743584","-0.963424019902561","4509"
"116.473633342805","-0.927051802198889","5944"
"117.064700257911","-0.90175465365428","6609"
"117.326689482933","-0.873717184500435","5139"
"115.398619214805","-0.865847746076554","912"
"116.994426149547","-0.84394060097793","6510"
"116.575073936913","-0.807663397547685","3548"
"116.55718022149","-0.806616539022002","3319"
"116.574952199285","-0.770412620446052","3652"
"116.522428276344","-0.769579516381555","569"
"115.895618284956","-0.727601803680272","2086"
"116.024568165588","-0.698494465047474","3480"
"115.192624442364","-0.661376910815761","7622"
"115.757301683726","-0.651922978462665","366"
"117.041811124184","-0.463696028948505","5937"
"115.982042795439","-0.453924396693481","7691"
"117.262638493372","-0.339366481877562","4194"
"108.948081686721","0.314956842983975","5690"
"109.101976912804","0.700036866408311","6020"
"109.397724046128","-0.202290778696408","7632"
"109.220727488583","-0.143515686199919","7947"
"109.428040842511","-0.126824985784424","46"
"109.27325692167","-0.084493557131907","9262"
"109.485323429133","0.118701616786211","7389"
"109.682197622722","0.222664570913253","7563"
"110.218733742668","0.321927302902736","1665"
"111.725680641848","-0.111465242426959","9413"
"111.273405617875","-0.087028936636045","5977"
"111.223903134622","0.001737138658086","4917"
"111.697364604993","0.207854243178815","5694"
"110.498181195406","0.536403869343133","7980"
"109.393938244754","0.618563857635991","6505"
"110.40204166589","0.718695281661951","7281"
"109.735798401975","0.741497950070368","381"
"110.205604518534","0.797782097665731","171"
"109.949328352821","0.85498285767278","8351"
"111.77455646311","0.356776386521062","6821"
"111.32052213319","0.373840132016539","5052"
"111.933237105008","0.415542310429316","3716"
"111.497839151556","0.482557791009299","1704"
"112.030182189656","0.663454960078411","6744"
"112.042190730818","0.71002105972417","5267"
"112.028454483188","0.820630318534427","5608"
"108.972791095932","1.05538980949217","6854"
"109.427710056574","0.92881554110437","9200"
"111.592064335601","0.931758149818791","2933"
"109.241345641688","0.979450028895769","1651"
"110.154641662183","0.9890564556909","296"
"109.162797774098","1.01107778051522","5078"
"111.473014505915","1.01976180146602","1081"
"111.262330590085","1.03608879536165","1175"
"109.863754795248","1.04155949367572","2377"
"110.185571176569","1.1464914834952","648"
"109.628727984409","1.17475609441829","5882"
"109.93121609135","1.32801151671816","2149"
"109.893318451685","1.35036441348694","1658"
"112.18222477995","-0.210813209462003","137"
"112.38379950954","-0.205987600247511","5167"
"116.386331838644","-0.194216358697929","2301"
"114.053713865203","-0.106211003734813","9582"
"112.156474257981","-0.079874749719863","7268"
"112.781377976213","-0.074099029246781","7778"
"114.669056435706","-0.070359583428001","888"
"114.993881345148","-0.029107328640237","2760"
"114.107757823165","-0.015713409746013","8452"
"115.722795399188","0.052271146995906","2011"
"116.548381145773","0.054891127523547","5584"
"112.958542082851","0.078559416783719","5875"
"113.345547307462","0.100861075578223","9390"
"113.297448406019","0.133328481024648","267"
"113.552530038231","0.159076932754317","2937"
"113.810978048698","0.175144102618276","2357"
"116.242217429591","0.191547324849182","6465"
"115.619241153656","0.196406830410922","1777"
"116.617481000348","0.198706472425783","2501"
"116.843247107168","0.19982198249852","2034"
"115.867503146753","0.216005554312915","3074"
"112.423512749114","0.224519724805475","1623"
"114.880819137793","0.234674212844709","5522"
"113.505144454753","0.250702512211205","3677"
"113.554865293399","0.252334957991991","5433"
"115.31577315081","0.298221167472946","709"
"117.275753360729","0.3336375668203","1191"
"112.47661728516","0.336029240057428","1934"
"112.467011210899","0.342830899026808","5919"
"116.484885046008","0.358687775920146","8896"
"112.555071405621","0.38884638335395","6947"
"112.247189133572","0.434949690975486","6234"
"116.986040342888","0.451462825648946","8969"
"117.384472267081","0.455295311729287","7668"
"114.260739426184","0.48808643534079","6278"
"113.196235121853","0.530959406051807","521"
"115.571387902929","0.550460893455522","4835"
"113.242838510989","0.562406567509129","7594"
"114.412844930349","0.568237739280278","6013"
"114.377229383329","0.580703964316569","8329"
"113.376905195019","0.608064331203991","2392"
"113.200924210384","0.616195684583204","4595"
"112.660010736606","0.628973804397617","9900"
"117.456539343916","0.664410781132688","7450"
"116.803671803811","0.685829043975275","4325"
"115.350931353899","0.730101188019432","4013"
"117.552525442795","0.730405139985294","5157"
